80,0.25,374.25
68,0.25,374.5
80,0.25,374.75
r,0.75,375.0
80,0.25,375.75
68,0.25,376.0
80,0.75,376.25
r,0.25,377.0
79,0.25,377.25
67,0.25,377.5
79,0.25,377.75
r,0.25,378.0
80,0.25,378.25
83,0.25,378.5
87,0.25,378.75
92,0.25,379.0
80,0.75,379.25
r,0.25,380.0
92,0.25,380.25
80,0.25,380.5
92,0.25,380.75
r,0.75,381.0
92,0.25,381.75
80,0.25,382.0
92,0.75,382.25
r,0.25,383.0
91,0.25,383.25
79,0.25,383.5
91,0.25,383.75
92,0.25,384.0
87,0.25,384.25
83,0.25,384.5
87,0.25,384.75
92,0.25,385.0
87,0.25,385.25
83,0.25,385.5
87,0.25,385.75
92,0.25,386.0
87,0.25,386.25
83,0.25,386.5
87,0.25,386.75
92,0.25,387.0
87,0.25,387.25
83,0.25,387.5
87,0.25,387.75
92,0.25,388.0
87,0.25,388.25
92,0.25,388.5
87,0.25,388.75
92,0.25,389.0
87,0.25,389.25
92,0.25,389.5
87,0.25,389.75
92,4.5,390.0
59,1.25,394.5
56,0.25,395.75
51,4.5,396.0
59,1.25,400.5
56,0.25,401.75
52,4.5,402.0
56,1.25,406.5
59,0.25,407.75
64,1.25,408.0
r,0.25,409.25
68,1.25,409.5
71,0.25,410.75
76,1.25,411.0
r,0.25,412.25
64,1.25,412.5
r,0.25,413.75
71,2.5,414.0
73,0.5,416.5
71,0.25,417.0
73,0.25,417.25
75,0.25,417.25
73,0.25,417.5
75,0.25,417.75
73,0.25,417.75
75,0.25,418.0
73,0.25,418.25
75,0.25,418.25
73,0.25,418.5
75,0.25,418.75
73,0.25,419.0
71,0.25,419.25
75,0.25,419.5
73,0.25,419.75
71,0.75,420.0
r,5.25,420.75
78,2.5,426.0
80,0.5,428.5
78,0.25,429.0
80,0.25,429.25
81,0.25,429.25
80,0.25,429.5
81,0.25,429.75
80,0.25,429.75
81,0.25,430.0
80,0.25,430.25
81,0.25,430.25
80,0.25,430.5
81,0.25,430.75
80,0.25,431.0
78,0.25,431.25
81,0.25,431.5
80,0.25,431.75
78,0.75,432.0
r,5.25,432.75
64,2.5,438.0
66,0.5,440.5
64,0.25,441.0
66,0.25,441.25
68,0.25,441.25
66,0.25,441.5
68,0.25,441.75
66,0.25,441.75
68,0.25,442.0
66,0.25,442.25
68,0.25,442.25
66,0.25,442.5
68,0.25,442.75
66,0.25,443.0
64,0.25,443.25
68,0.25,443.5
66,0.25,443.75
64,1.25,444.0
r,0.25,445.25
69,2.75,445.5
r,0.25,448.25
66,1.25,448.5
68,0.25,449.75
64,2.75,450.0
r,0.25,452.75
63,2.75,453.0
r,0.25,455.75
76,2.5,456.0
78,0.5,458.5
76,0.25,459.0
78,0.25,459.25
80,0.25,459.25
78,0.25,459.5
80,0.25,459.75
78,0.25,459.75
80,0.25,460.0
78,0.25,460.25
80,0.25,460.25
78,0.25,460.5
80,0.25,460.75
78,0.25,461.0
76,0.25,461.25
80,0.25,461.5
78,0.25,461.75
76,1.25,462.0
r,0.25,463.25
81,2.75,463.5
r,0.25,466.25
78,1.25,466.5
80,0.25,467.75
76,2.75,468.0
r,0.25,470.75
75,0.75,471.0
r,2.25,471.75
r,0.5,474.0
r,5.5,474.5
r,6.0,480.0
r,0.5,486.0
r,4.0,486.5
71,1.25,490.5
74,0.25,491.75
79,1.25,492.0
r,0.25,493.25
83,1.25,493.5
86,0.25,494.75
91,1.25,495.0
r,0.25,496.25
91,1.25,496.5
r,0.25,497.75
91,1.25,498.0
r,0.25,499.25
79,1.25,499.5
r,0.25,500.75
75,1.25,501.0
r,0.25,502.25
72,1.25,502.5
r,0.25,503.75
67,1.25,504.0
r,0.25,505.25
63,1.25,505.5
r,0.25,506.75
63,1.25,507.0
r,0.25,508.25
63,4/3,508.5
r,1/6,3059/6
r,0.5,510.0
r,4.0,510.5
67,1.25,514.5
70,0.25,515.75
75,1.25,516.0
r,0.25,517.25
79,1.25,517.5
82,0.25,518.75
87,1.25,519.0
r,0.25,520.25
87,1.25,520.5
r,0.25,521.75
87,1.25,522.0
r,0.25,523.25
84,1.25,523.5
r,0.25,524.75
80,1.25,525.0
r,0.25,526.25
75,1.25,526.5
r,0.25,527.75
72,1.25,528.0
r,0.25,529.25
68,1.25,529.5
r,0.25,530.75
63,1.25,531.0
r,0.25,532.25
60,1.25,532.5
r,0.25,533.75
66,4.5,534.0
72,1.25,538.5
75,0.25,539.75
78,1.25,540.0
r,0.25,541.25
84,1.25,541.5
87,0.25,542.75
90,1.25,543.0
r,0.25,544.25
90,1.25,544.5
r,0.25,545.75
90,1.75,546.0
r,0.25,547.75
90,0.25,548.0
87,0.25,548.25
84,0.25,548.5
78,0.25,548.75
90,1.75,549.0
r,0.25,550.75
78,0.25,551.0
75,0.25,551.25
72,0.25,551.5
66,0.25,551.75
78,1.75,552.0
r,0.25,553.75
66,0.25,554.0
63,0.25,554.25
60,0.25,554.5
54,0.25,554.75
66,0.5,555.0
66,0.25,555.5
63,0.25,555.75
60,0.25,556.0
54,0.25,556.25
66,0.5,556.5
66,0.25,557.0
63,0.25,557.25
60,0.25,557.5
54,0.25,557.75
66,0.75,558.0
r,5.25,558.75
63,4/3,564.0
r,5/3,1696/3
75,4/3,567.0
r,5/3,1705/3
65,4/3,570.0
r,5/3,1714/3
77,4/3,573.0
r,7/6,1723/3
r,0.5,575.5
70,5.75,576.0
r,0.25,581.75
68,0.75,582.0
r,3.75,582.75
63,1.25,586.5
63,0.25,587.75
65,0.75,588.0
r,0.25,588.75
63,0.5,589.0
r,1.0,589.5
75,0.5,590.5
r,1.0,591.0
87,0.5,592.0
r,1.25,592.5
63,0.25,593.75
66,0.75,594.0
r,0.25,594.75
65,0.5,595.0
r,1.0,595.5
77,0.5,596.5
r,1.0,597.0
89,0.5,598.0
r,1.0,598.5
r,0.25,599.5
65,0.25,599.75
70,5.75,600.0
r,0.25,605.75
68,0.75,606.0
r,2.25,606.75
69,2.75,609.0
r,0.25,611.75
68,0.75,612.0
r,2.25,612.75
81,2.75,615.0
r,0.25,617.75
80,4/3,618.0
r,5/3,1858/3
68,4/3,621.0
r,5/3,1867/3
67,4/3,624.0
r,5/3,1876/3
66,4/3,627.0
r,5/3,1885/3
66,4/3,630.0
r,5/3,1894/3
75,0.5,633.0
77,0.5,633.5
75,0.5,634.0
73,0.5,634.5
75,0.5,635.0
73,0.5,635.5
72,0.5,636.0
78,0.5,636.5
r,2.0,637.0
78,0.5,639.0
80,0.5,639.5
78,0.5,640.0
77,0.5,640.5
78,0.5,641.0
77,0.5,641.5
75,0.5,642.0
87,0.5,642.5
r,2.0,643.0
87,0.5,645.0
89,0.5,645.5
87,0.5,646.0
85,0.5,646.5
87,0.5,647.0
85,0.5,647.5
84,0.5,648.0
85,0.5,648.5
84,0.5,649.0
82,0.5,649.5
84,0.5,650.0
82,0.5,650.5
80,0.5,651.0
82,0.5,651.5
80,0.5,652.0
78,0.5,652.5
80,0.5,653.0
78,0.5,653.5
77,0.75,654.0
r,3.75,654.75
65,1.25,658.5
68,0.25,659.75
73,1.25,660.0
r,0.25,661.25
77,1.25,661.5
73,0.25,662.75
72,1.25,663.0
r,0.25,664.25
75,1.25,664.5
72,0.25,665.75
73,1.25,666.0
r,0.25,667.25
68,2.75,667.5
r,0.25,670.25
70,1.25,670.5
66,0.25,671.75
65,1.25,672.0
r,0.25,673.25
68,1.25,673.5
65,0.25,674.75
