82,0.25,917/3
r,1/12,3671/12
82,1/3,306.0
82,1/3,919/3
82,0.25,920/3
r,1/12,3683/12
82,1/3,307.0
82,1/3,922/3
82,0.25,923/3
r,1/12,3695/12
82,1/3,308.0
82,1/3,925/3
82,0.25,926/3
r,1/12,3707/12
82,3.0,309.0
r,1.0,312.0
60,1/3,313.0
60,1/3,940/3
60,0.25,941/3
r,1/12,3767/12
60,1/3,314.0
60,1/3,943/3
60,0.25,944/3
r,1/12,3779/12
60,2.0,315.0
r,1.0,317.0
r,2.0,318.0
48,0.75,320.0
52,0.25,320.75
53,1.5,321.0
r,0.5,322.5
60,0.75,323.0
64,0.25,323.75
65,1.5,324.0
r,0.5,325.5
72,0.75,326.0
77,0.25,326.75
81,1.75,327.0
77,0.25,328.75
79,0.75,329.0
76,0.25,329.75
77,1.0,330.0
r,0.75,331.0
r,0.25,331.75
50,0.25,332.0
48,0.25,332.0
47,0.25,332.25
48,0.25,332.5
52,0.25,332.75
55,0.25,333.0
53,0.25,333.25
52,0.25,333.5
53,1.25,333.75
62,0.25,335.0
60,0.25,335.0
59,0.25,335.25
60,0.25,335.5
64,0.25,335.75
57,1.0,336.0
67,0.25,336.0
65,0.25,336.25
64,0.25,336.5
65,1.25,336.75
r,1.0,337.0
74,0.25,338.0
72,0.25,338.0
r,1.0,338.0
71,0.25,338.25
72,0.25,338.5
77,0.25,338.75
81,1.25,339.0
80,0.25,340.25
81,0.25,340.5
77,0.25,340.75
79,0.25,341.0
78,0.25,341.25
79,0.25,341.5
76,0.25,341.75
77,1.0,342.0
r,0.75,343.0
r,0.25,343.75
53,0.25,344.0
55,0.25,344.25
53,0.25,344.25
52,0.25,344.25
53,0.25,344.5
57,0.25,344.75
61,1.0,345.0
62,1.75,346.0
59,0.25,347.75
60,0.75,348.0
57,0.25,348.75
53,0.5,349.0
r,0.25,349.5
r,0.25,349.75
67,0.25,350.0
65,0.25,350.0
64,0.25,350.25
65,0.25,350.5
69,0.25,350.75
73,0.5,351.0
74,1.0,351.5
74,0.75,352.5
73,0.25,353.25
74,0.25,353.5
71,0.25,353.75
74,0.25,353.75
72,0.25,354.0
71,0.25,354.25
72,0.25,354.5
69,0.25,354.75
65,0.5,355.0
r,0.25,355.5
r,0.25,355.75
79,0.25,356.0
77,0.25,356.0
76,0.25,356.25
77,0.25,356.5
81,0.25,356.75
85,0.25,357.0
86,0.25,357.25
86,0.25,357.5
86,0.25,357.75
86,0.25,358.0
86,0.25,358.25
86,0.25,358.5
85,0.25,358.75
88,0.25,358.75
86,0.25,359.0
84,0.25,359.25
