86,1.5,790.0
83,0.5,791.5
r,0.5,791.5
98,3.5,792.0
83,0.5,795.5
98,3.5,796.0
85,0.5,799.5
97,3.5,800.0
85,0.5,803.5
97,3.5,804.0
86,0.5,807.5
98,1.5,808.0
r,4.0,808.0
86,0.5,809.5
98,1.5,810.0
74,1.75,811.5
86,1.5,812.0
r,0.25,813.25
74,1.75,813.5
r,0.5,813.5
86,1.5,814.0
r,0.25,815.25
74,1.75,815.5
r,0.5,815.5
86,1.5,816.0
r,2.0,816.0
74,1.75,817.5
86,1.5,818.0
r,0.25,819.25
74,1.75,819.5
r,0.5,819.5
86,1.5,820.0
r,0.25,821.25
74,1.75,821.5
r,0.5,821.5
86,1.5,822.0
r,0.25,823.25
75,0.5,823.5
r,0.5,823.5
87,4.0,824.0
88,2.0,828.0
80,2.0,830.0
83,4.0,832.0
79,2.0,836.0
76,2.0,838.0
74,2.0,840.0
75,2.0,842.0
78,2.0,844.0
76,1.0,846.0
73,1.0,847.0
75,1.0,848.0
62,1.0,849.0
63,2.0,850.0
66,2.0,852.0
64,1.0,854.0
61,1.0,855.0
75,0.5,856.0
76,0.5,856.5
75,0.5,857.0
74,0.5,857.5
75,0.5,858.0
76,0.5,858.5
78,0.5,859.0
77,0.5,859.5
80,0.5,860.0
78,0.5,860.5
77,0.5,861.0
78,0.5,861.5
76,0.5,862.0
75,0.5,862.5
76,0.5,863.0
73,0.5,863.5
63,0.5,864.0
75,1.0,864.0
64,0.5,864.5
63,0.5,865.0
r,7.0,865.0
62,0.5,865.5
63,0.5,866.0
64,0.5,866.5
66,0.5,867.0
65,0.5,867.5
68,0.5,868.0
66,0.5,868.5
65,0.5,869.0
66,0.5,869.5
64,0.5,870.0
63,0.5,870.5
64,0.5,871.0
66,0.5,871.5
64,1.0,872.0
r,2.75,873.0
r,0.25,875.75
r,3.5,876.0
66,0.5,879.5
73,1.5,880.0
73,0.5,881.5
73,0.5,882.0
r,0.5,882.5
75,0.5,883.0
73,0.5,883.5
73,0.5,884.0
r,0.5,884.5
70,0.5,885.0
r,2.25,885.5
r,0.25,887.75
r,3.5,888.0
66,0.5,891.5
76,1.5,892.0
76,0.5,893.5
76,1.0,894.0
r,0.75,895.0
r,0.25,895.75
r,3.5,896.0
73,0.5,899.5
82,1.5,900.0
82,0.5,901.5
82,1.0,902.0
r,0.5,903.0
70,0.5,903.5
70,1.0,904.0
r,0.5,905.0
52,0.5,905.5
61,3.5,906.0
55,0.5,909.5
64,2.0,910.0
r,0.5,912.0
55,0.5,912.5
64,1.5,913.0
79,0.5,914.5
88,1.5,915.0
56,0.5,916.5
64,1.5,917.0
80,0.5,918.5
88,1.5,919.0
57,0.5,920.5
64,1.5,921.0
81,0.5,922.5
88,1.5,923.0
57,0.5,924.5
64,1.5,925.0
81,0.5,926.5
89,1.0,927.0
86,1.5,928.0
86,0.5,929.5
86,1.0,930.0
87,0.5,931.0
86,0.5,931.5
86,1.0,932.0
82,1.0,933.0
r,1.0,934.0
r,0.5,935.0
77,0.5,935.5
89,1.5,936.0
89,0.5,937.5
89,1.0,938.0
91,0.5,939.0
89,0.5,939.5
89,1.0,940.0
86,1.0,941.0
r,0.5,942.0
r,0.5,942.5
82,0.5,943.0
84,0.5,943.5
86,2.0,944.0
84,1.0,946.0
72,0.5,947.0
74,0.5,947.5
75,2.0,948.0
74,1.0,950.0
74,0.5,951.0
75,0.5,951.5
77,1.5,952.0
79,0.5,953.5
77,0.5,954.0
75,1.0,954.5
77,0.5,955.5
75,0.5,956.0
74,0.5,956.5
77,0.5,957.0
75,0.5,957.5
72,3.0,958.0
r,2.0,961.0
74,0.5,963.0
75,0.5,963.5
77,1.5,964.0
79,0.5,965.5
75,1.5,966.0
77,0.5,967.5
75,0.5,968.0
74,0.5,968.5
77,0.5,969.0
75,0.5,969.5
72,1.0,970.0
75,0.5,971.0
77,0.5,971.5
79,1.5,972.0
81,0.5,973.5
77,1.5,974.0
79,0.5,975.5
